timestamp,event,instId,side,price,sz,dip_pct,pnl,pnl_pct,detail
2026-08-12 11:22:32,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.00000449,8.4,0,0,0,gap=0.5% | activate>=0.00000492 (zhdjom rosta)
2026-08-12 11:22:38,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.00000449,8.4,0,0,0,gap=0.5% | activate>=0.00000492 (zhdjom rosta)
2026-08-12 11:22:47,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.00000449,8.4,0,0,0,gap=0.5% | activate>=0.00000492 (zhdjom rosta)
2026-08-12 11:22:56,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.00000449,8.4,0,0,0,gap=0.5% | activate>=0.00000492 (zhdjom rosta)
2026-08-12 11:23:30,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000004493,8.4,0,0,0,gap=0.5% | activate>=0.00000492 (zhdjom rosta)
2026-08-12 11:23:37,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000004494,8.4,0,0,0,gap=0.5% | activate>=0.00000492 (zhdjom rosta)
2026-08-12 11:24:04,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000004494,8.4,0,0,0,gap=0.5% | activate>=0.00000492 (zhdjom rosta)
2026-08-12 11:24:14,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000004495,8.4,0,0,0,gap=0.5% | activate>=0.00000492 (zhdjom rosta)
2026-08-12 11:24:23,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000004495,8.4,0,0,0,gap=0.5% | activate>=0.00000492 (zhdjom rosta)
2026-08-12 11:24:32,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000004495,8.4,0,0,0,gap=0.5% | activate>=0.00000492 (zhdjom rosta)
2026-08-12 11:24:49,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000004495,8.4,0,0,0,gap=0.5% | activate>=0.00000492 (zhdjom rosta)
2026-08-12 11:24:58,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000004492,8.4,0,0,0,gap=0.5% | activate>=0.00000492 (zhdjom rosta)
2026-08-12 14:42:13,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.000004451,0.2,-1.0009,0,0,buy=1 fib=1 x0.1usd
2026-08-12 21:24:29,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.000004422,0.2,-1.1181,0,0,buy=2 fib=1 x0.1usd
2026-08-12 21:26:34,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.000004356,0.4,-2.5939,0,0,buy=3 fib=2 x0.2usd
2026-08-12 21:26:37,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.000004352,0.6,-2.6834,0,0,buy=4 fib=3 x0.3usd
2026-08-12 21:26:51,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.000004366,1.1,-2.3703,0,0,buy=5 fib=5 x0.5usd
2026-08-12 21:27:02,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.000004377,1.8,-2.1243,0,0,buy=6 fib=8 x0.8usd
2026-08-12 21:29:04,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.00000438,2.9,-2.0572,0,0,buy=7 fib=13 x1.3usd
2026-08-12 21:31:43,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.000004388,4.7,-1.8784,0,0,buy=8 fib=21 x2.1usd
2026-08-12 21:47:41,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.0000044,7.7,-1.6100,0,0,buy=9 fib=34 x3.4usd
2026-08-12 21:59:37,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.000004368,12.5,-2.3256,0,0,buy=10 fib=55 x5.5usd
2026-08-13 01:39:38,CLOSED,SHIB-USDT-SWAP,LONG,0.000004383,8.4,0,-3.2741,-8.17,total_buys=10
2026-08-13 01:39:43,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000004383,8.4,0,0,0,gap=0.5% | activate>=0.00000492 (zhdjom rosta)
2026-08-13 03:04:42,CLOSED,SHIB-USDT-SWAP,LONG,0.000004393,8.4,0,-3.1901,-7.96,total_buys=0
2026-08-13 03:04:46,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000004393,8.4,0,0,0,gap=0.5% | activate>=0.00000492 (zhdjom rosta)
2026-08-13 04:33:31,CLOSED,SHIB-USDT-SWAP,LONG,0.000004455,8.4,0,-2.6693,-6.66,total_buys=0
2026-08-13 04:33:36,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000004456,8.4,0,0,0,gap=0.5% | activate>=0.00000492 (zhdjom rosta)
2026-08-13 11:14:15,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000004479,8.4,0,0,0,gap=0.5% | activate>=0.00000492 (zhdjom rosta)
2026-08-13 11:14:21,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000004479,8.4,0,0,0,gap=0.5% | activate>=0.00000492 (zhdjom rosta)
2026-08-13 11:20:50,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000004475,8.4,0,0,0,gap=0.5% | activate>=0.00000492 (zhdjom rosta)
2026-08-13 11:20:56,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000004475,8.4,0,0,0,gap=0.5% | activate>=0.00000492 (zhdjom rosta)
2026-08-13 11:21:04,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000004475,8.4,0,0,0,gap=0.5% | activate>=0.00000492 (zhdjom rosta)
2026-08-13 11:21:14,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000004474,8.4,0,0,0,gap=0.5% | activate>=0.00000492 (zhdjom rosta)
2026-08-13 20:02:04,CLOSED,SHIB-USDT-SWAP,LONG,0.000004428,8.4,0,-2.8961,-7.22,total_buys=0
2026-08-13 20:02:09,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000004428,8.4,0,0,0,gap=0.5% | activate>=0.00000492 (zhdjom rosta)
2026-08-13 22:51:12,CLOSED,SHIB-USDT-SWAP,LONG,0.000004458,8.4,0,-2.6441,-6.60,total_buys=0
2026-08-13 22:51:17,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000004458,8.4,0,0,0,gap=0.5% | activate>=0.00000492 (zhdjom rosta)
2026-08-14 16:21:52,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.000004586,0.2,-1.3127,0,0,buy=1 fib=1 x0.1usd
2026-08-14 16:22:11,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.000004593,0.2,-1.1620,0,0,buy=2 fib=1 x0.1usd
2026-08-14 16:28:13,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.000004597,0.4,-1.0760,0,0,buy=3 fib=2 x0.2usd
2026-08-14 16:32:15,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.000004598,0.6,-1.0544,0,0,buy=4 fib=3 x0.3usd
2026-08-14 16:39:54,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.0000046,1,-1.0114,0,0,buy=5 fib=5 x0.5usd
2026-08-14 16:42:15,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.000004599,1.7,-1.0329,0,0,buy=6 fib=8 x0.8usd
2026-08-14 16:58:35,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.000004583,2.8,-1.3772,0,0,buy=7 fib=13 x1.3usd
2026-08-14 21:34:09,CLOSED,SHIB-USDT-SWAP,LONG,0.000004572,8.4,0,-1.6865,-4.21,total_buys=7
2026-08-14 21:34:14,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000004572,8.4,0,0,0,gap=0.5% | activate>=0.00000492 (zhdjom rosta)
2026-08-14 21:45:33,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.000004523,0.2,-1.0934,0,0,buy=1 fib=1 x0.1usd
2026-08-15 02:19:50,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000004589,8.4,0,0,0,gap=0.5% | activate>=0.00000492 (zhdjom rosta)
2026-08-15 02:19:59,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000004587,8.4,0,0,0,gap=0.5% | activate>=0.00000492 (zhdjom rosta)
2026-08-15 04:36:57,CLOSED,SHIB-USDT-SWAP,LONG,0.000004593,8.4,0,-1.5101,-3.77,total_buys=1
2026-08-15 04:37:02,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000004592,8.4,0,0,0,gap=0.5% | activate>=0.00000492 (zhdjom rosta)
2026-08-15 08:49:13,CLOSED,SHIB-USDT-SWAP,LONG,0.000004578,8.4,0,-1.6361,-4.08,total_buys=0
2026-08-15 08:49:18,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000004578,8.4,0,0,0,gap=0.5% | activate>=0.00000492 (zhdjom rosta)
2026-08-20 12:19:39,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.000004866,0.2,-1.1377,0,0,buy=1 fib=1 x0.1usd
2026-08-20 12:24:25,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.000004866,0.2,-1.1377,0,0,buy=2 fib=1 x0.1usd
2026-08-20 12:24:29,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000004865,0.2,0,0,0,gap=0.5% | activate>=0.00000501 (zhdjom rosta)
2026-08-20 12:31:00,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000004874,0.4,0,0,0,gap=0.5% | activate>=0.00000502 (zhdjom rosta)
2026-08-20 12:31:46,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.000004869,0.4,-1.0768,0,0,buy=3 fib=2 x0.2usd
2026-08-20 12:37:09,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000004858,0.8,0,0,0,gap=0.5% | activate>=0.00000501 (zhdjom rosta)
2026-08-20 12:37:10,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.000004858,0.6,-1.3003,0,0,buy=4 fib=3 x0.3usd
2026-08-20 12:50:28,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.00000485,1.4,0,0,0,gap=0.5% | activate>=0.00000500 (zhdjom rosta)
2026-08-20 12:50:30,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.00000485,1,-1.4628,0,0,buy=5 fib=5 x0.5usd
2026-08-20 12:52:19,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000004864,2.4,0,0,0,gap=0.5% | activate>=0.00000501 (zhdjom rosta)
2026-08-20 12:53:45,CLOSED,SHIB-USDT-SWAP,LONG,0.000004863,2.4,0,0.0054,0.05,total_buys=5
2026-08-20 12:53:48,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.000004863,0.2,-1.1987,0,0,buy=1 fib=1 x0.1usd
2026-08-20 12:53:51,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000004862,2.4,0,0,0,gap=0.5% | activate>=0.00000501 (zhdjom rosta)
2026-08-20 13:03:48,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000004874,2.6,0,0,0,gap=0.5% | activate>=0.00000501 (zhdjom rosta)
2026-08-20 13:36:56,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.000004811,0.2,-1.0286,0,0,buy=2 fib=1 x0.1usd
2026-08-20 13:38:02,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000004822,2.8,0,0,0,gap=0.5% | activate>=0.00000500 (zhdjom rosta)
2026-08-20 14:58:36,CLOSED,SHIB-USDT-SWAP,LONG,0.000004865,2.8,0,0.0172,0.13,total_buys=2
2026-08-20 18:36:28,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.000004878,0.2,-1.4943,0,0,buy=1 fib=1 x0.1usd
2026-08-20 18:37:17,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.000004885,0.2,-1.3530,0,0,buy=1 fib=1 x0.1usd
2026-08-20 18:43:53,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000004898,0.2,0,0,0,gap=0.5% | activate>=0.00000504 (zhdjom rosta)
2026-08-20 18:44:02,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.000004896,0.2,-1.1309,0,0,buy=2 fib=1 x0.1usd
2026-08-20 18:59:19,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.000004897,0.4,-1.1107,0,0,buy=3 fib=2 x0.2usd
2026-08-20 19:07:16,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000004919,0.6,0,0,0,gap=0.5% | activate>=0.00000506 (zhdjom rosta)
2026-08-20 19:21:06,CLOSED,SHIB-USDT-SWAP,LONG,0.0000049,0.6,0,-0.0072,-0.24,total_buys=3
2026-08-20 19:21:15,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000004901,0.6,0,0,0,gap=0.5% | activate>=0.00000506 (zhdjom rosta)
2026-08-20 21:47:44,CLOSED,SHIB-USDT-SWAP,LONG,0.000004939,0.6,0,0.0162,0.55,total_buys=0
2026-08-20 21:47:49,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000004939,0.6,0,0,0,gap=0.5% | activate>=0.00000506 (zhdjom rosta)
2026-08-21 00:40:02,CLOSED,SHIB-USDT-SWAP,LONG,0.000004937,0.6,0,0.0150,0.51,total_buys=0
2026-08-21 00:40:07,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000004938,0.6,0,0,0,gap=0.5% | activate>=0.00000506 (zhdjom rosta)
2026-08-21 03:19:59,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.00000494,0.6,0,0,0,gap=0.5% | activate>=0.00000506 (zhdjom rosta)
2026-08-21 03:20:08,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.00000494,0.6,0,0,0,gap=0.5% | activate>=0.00000506 (zhdjom rosta)
2026-08-21 03:24:11,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000004957,0.6,0,0,0,gap=0.5% | activate>=0.00000506 (zhdjom rosta)
2026-08-21 03:24:21,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000004957,0.6,0,0,0,gap=0.5% | activate>=0.00000506 (zhdjom rosta)
2026-08-21 04:54:08,CLOSED,SHIB-USDT-SWAP,LONG,0.000004991,0.6,0,0.0474,1.61,total_buys=0
2026-08-21 04:54:13,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000004985,0.6,0,0,0,gap=0.5% | activate>=0.00000506 (zhdjom rosta)
2026-08-21 06:42:16,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000005057,0.6,0,0,0,gap=0.5% | activate>=0.00000506 (zhdjom rosta)
2026-08-21 06:42:19,CLOSED,SHIB-USDT-SWAP,LONG,0.000005058,0.6,0,0.0876,2.97,total_buys=0
2026-08-21 09:00:44,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.000005239,0.1,-1.0015,0,0,buy=1 fib=1 x0.1usd
2026-08-21 09:01:19,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000005207,0.1,0,0,0,gap=0.5% | activate>=0.00000537 (zhdjom rosta)
2026-08-21 09:03:12,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.000005156,0.1,-2.5699,0,0,buy=2 fib=1 x0.1usd
2026-08-21 09:03:52,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000005157,0.2,0,0,0,gap=0.5% | activate>=0.00000534 (zhdjom rosta)
2026-08-21 09:06:10,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.00000513,0.3,-3.0612,0,0,buy=3 fib=2 x0.2usd
2026-08-21 09:07:27,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000005111,0.5,0,0,0,gap=0.5% | activate>=0.00000530 (zhdjom rosta)
2026-08-21 09:16:21,CLOSED,SHIB-USDT-SWAP,LONG,0.000005129,0.5,0,-0.0060,-0.23,total_buys=3
2026-08-21 09:16:26,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000005136,0.5,0,0,0,gap=0.5% | activate>=0.00000530 (zhdjom rosta)
2026-08-21 09:37:14,CLOSED,SHIB-USDT-SWAP,LONG,0.000005198,0.5,0,0.0285,1.11,total_buys=0
2026-08-21 09:37:19,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000005194,0.5,0,0,0,gap=0.5% | activate>=0.00000530 (zhdjom rosta)
2026-08-21 10:38:57,CLOSED,SHIB-USDT-SWAP,LONG,0.000005202,0.5,0,0.0305,1.19,total_buys=0
2026-08-21 10:39:02,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000005205,0.5,0,0,0,gap=0.5% | activate>=0.00000530 (zhdjom rosta)
2026-08-21 10:42:46,CLOSED,SHIB-USDT-SWAP,LONG,0.000005204,0.5,0,0.0315,1.23,total_buys=0
2026-08-21 10:42:51,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.0000052,0.5,0,0,0,gap=0.5% | activate>=0.00000530 (zhdjom rosta)
2026-08-21 12:51:14,CLOSED,SHIB-USDT-SWAP,LONG,0.000005273,0.5,0,0.0660,2.57,total_buys=0
2026-08-21 12:51:19,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000005273,0.5,0,0,0,gap=0.5% | activate>=0.00000530 (zhdjom rosta)
2026-08-21 12:56:53,CLOSED,SHIB-USDT-SWAP,LONG,0.000005281,0.5,0,0.0700,2.72,total_buys=0
2026-08-21 13:30:08,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.000005206,0.1,-1.0454,0,0,buy=1 fib=1 x0.1usd
2026-08-21 13:33:41,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000005184,0.1,0,0,0,gap=0.5% | activate>=0.00000534 (zhdjom rosta)
2026-08-21 15:33:22,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.000005283,0.3,-1.0118,0,0,buy=1 fib=1 x0.2usd
2026-08-21 15:36:23,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000005295,0.3,0,0,0,gap=0.5% | activate>=0.00000540 (zhdjom rosta)
2026-08-21 17:10:57,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000005409,0.3,0,0,0,gap=0.5% | bez activePx (cena uzhe vyshe -- startuet srazu)
2026-08-21 17:11:00,CLOSED,SHIB-USDT-SWAP,LONG,0.00000541,0.3,0,0.0345,2.17,total_buys=1
2026-08-21 17:19:12,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.000005337,0.3,-1.0200,0,0,buy=1 fib=1 x0.2usd
2026-08-21 17:27:17,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.00000531,0.3,0,0,0,gap=0.5% | activate>=0.00000542 (zhdjom rosta)
2026-08-21 19:03:01,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.000005236,0.3,-1.0208,0,0,buy=2 fib=1 x0.2usd
2026-08-21 19:08:15,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000005246,0.6,0,0,0,gap=0.5% | activate>=0.00000538 (zhdjom rosta)
2026-08-21 19:57:33,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.00000536,0.6,0,0,0,gap=0.5% | activate>=0.00000538 (zhdjom rosta)
2026-08-21 19:57:35,CLOSED,SHIB-USDT-SWAP,LONG,0.000005362,0.6,0,0.0510,1.61,total_buys=2
2026-08-21 23:08:08,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.000006092,0.3,-1.0878,0,0,buy=1 fib=1 x0.2usd
2026-08-21 23:08:22,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000006087,0.3,0,0,0,gap=0.5% | activate>=0.00000622 (zhdjom rosta)
2026-08-22 02:35:18,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.000005977,0.3,-1.0430,0,0,buy=2 fib=1 x0.2usd
2026-08-22 02:36:25,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000006,0.6,0,0,0,gap=0.5% | activate>=0.00000617 (zhdjom rosta)
2026-08-22 02:45:35,CLOSED,SHIB-USDT-SWAP,LONG,0.000006034,0.6,0,-0.0081,-0.22,total_buys=2
2026-08-22 02:51:45,CLOSED,SHIB-USDT-SWAP,LONG,0.000006035,0.6,0,-0.0075,-0.21,total_buys=0
2026-08-22 02:53:28,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000006024,0.6,0,0,0,gap=0.5% | activate>=0.00000617 (zhdjom rosta)
2026-08-22 04:45:07,CLOSED,SHIB-USDT-SWAP,LONG,0.00000617,0.6,0,0.0735,2.03,total_buys=0
2026-08-22 05:07:22,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.000006111,0.3,-1.0845,0,0,buy=1 fib=1 x0.2usd
2026-08-22 05:09:02,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000005985,0.3,0,0,0,gap=0.5% | activate>=0.00000609 (zhdjom rosta)
2026-08-22 05:10:53,CLOSED,SHIB-USDT-SWAP,LONG,0.000005359,0.3,0,-0.1839,-10.26,total_buys=1
2026-08-22 06:05:24,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.000005634,0.3,-1.0885,0,0,buy=1 fib=1 x0.2usd
2026-08-22 06:05:40,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000005623,0.3,0,0,0,gap=0.5% | activate>=0.00000566 (zhdjom rosta)
2026-08-22 06:12:05,CLOSED,SHIB-USDT-SWAP,LONG,0.000005628,0.3,0,0.0243,1.46,total_buys=1
2026-08-22 07:12:54,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.000005649,0.3,-1.0856,0,0,buy=1 fib=1 x0.2usd
2026-08-22 07:14:31,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000005667,0.3,0,0,0,gap=0.5% | activate>=0.00000578 (zhdjom rosta)
2026-08-22 07:37:09,CLOSED,SHIB-USDT-SWAP,LONG,0.00000576,0.3,0,0.0279,1.64,total_buys=1
2026-08-22 08:26:13,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.000005606,0.3,-1.1810,0,0,buy=1 fib=1 x0.2usd
2026-08-22 08:29:12,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000005613,0.3,0,0,0,gap=0.5% | activate>=0.00000573 (zhdjom rosta)
2026-08-22 09:03:25,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.000005514,0.3,-1.0054,0,0,buy=2 fib=1 x0.2usd
2026-08-22 09:04:05,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000005502,0.6,0,0,0,gap=0.5% | activate>=0.00000567 (zhdjom rosta)
2026-08-22 10:03:42,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.000005487,0.7,-1.1351,0,0,buy=3 fib=2 x0.4usd
2026-08-22 10:04:26,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000005492,1.3,0,0,0,gap=0.5% | activate>=0.00000563 (zhdjom rosta)
2026-08-22 14:07:18,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.000005449,1.1,-1.3399,0,0,buy=4 fib=3 x0.6usd
2026-08-22 14:08:12,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000005462,2.4,0,0,0,gap=0.5% | activate>=0.00000561 (zhdjom rosta)
2026-08-22 15:15:27,CLOSED,SHIB-USDT-SWAP,LONG,0.000005412,2.4,0,-0.2074,-1.57,total_buys=4
2026-08-22 15:15:31,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000005412,2.4,0,0,0,gap=0.5% | activate>=0.00000561 (zhdjom rosta)
2026-08-22 15:22:53,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.000005393,0.3,-1.0277,0,0,buy=1 fib=1 x0.2usd
2026-08-22 15:24:02,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000005412,2.7,0,0,0,gap=0.5% | activate>=0.00000560 (zhdjom rosta)
2026-08-22 21:40:31,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.00000543,0.3,-2.0916,0,0,buy=2 fib=1 x0.2usd
2026-08-22 21:44:35,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000005444,3,0,0,0,gap=0.5% | activate>=0.00000559 (zhdjom rosta)
2026-08-22 23:23:34,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000005437,3,0,0,0,gap=0.5% | activate>=0.00000559 (zhdjom rosta)
2026-08-22 23:23:43,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000005438,3,0,0,0,gap=0.5% | activate>=0.00000559 (zhdjom rosta)
2026-08-23 01:09:41,CLOSED,SHIB-USDT-SWAP,LONG,0.000005498,3,0,0.0419,0.25,total_buys=2
2026-08-23 01:09:46,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000005495,3,0,0,0,gap=0.5% | activate>=0.00000559 (zhdjom rosta)
2026-08-23 01:29:33,CLOSED,SHIB-USDT-SWAP,LONG,0.000005463,3,0,-0.0631,-0.38,total_buys=0
2026-08-23 01:29:41,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000005462,3,0,0,0,gap=0.5% | activate>=0.00000559 (zhdjom rosta)
2026-08-23 01:42:27,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.000005429,0.3,-1.5772,0,0,buy=1 fib=1 x0.2usd
2026-08-23 01:44:32,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000005455,3.3,0,0,0,gap=0.5% | activate>=0.00000559 (zhdjom rosta)
2026-08-23 02:14:57,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.000005366,0.3,-1.1786,0,0,buy=2 fib=1 x0.2usd
2026-08-23 02:15:17,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.00000537,3.6,0,0,0,gap=0.5% | activate>=0.00000558 (zhdjom rosta)
2026-08-23 03:24:06,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.000005298,0.7,-1.0090,0,0,buy=3 fib=2 x0.4usd
2026-08-23 03:32:42,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000005284,4.3,0,0,0,gap=0.5% | activate>=0.00000555 (zhdjom rosta)
2026-08-23 04:48:31,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.000005241,1.1,-1.0198,0,0,buy=4 fib=3 x0.6usd
2026-08-23 04:49:33,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000005237,5.4,0,0,0,gap=0.5% | activate>=0.00000551 (zhdjom rosta)
2026-08-23 05:17:13,FIBO_BUY_PLACED,SHIB-USDT-SWAP,BUY,0.000005197,1.9,-1.0284,0,0,buy=5 fib=5 x1.0usd
2026-08-23 05:18:04,TRAIL_TP_PLACED,SHIB-USDT-SWAP,SELL,0.000005224,7.3,0,0,0,gap=0.5% | activate>=0.00000546 (zhdjom rosta)
2026-08-23 11:09:04,CLOSED,SHIB-USDT-SWAP,LONG,0.00000538,7.3,0,0.1907,0.49,total_buys=5
